Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées,Densite de la Station,hour,latitude,longitude,arrondissement
92003,Chanzy - Sud-Est,OUI,25,23,2,0,2,OUI,OUI,2025-03-13 13:00:04+00:00,"48.888912037698766, 2.195632159709931",Nanterre,92050,0.08,13,48.888912037698766,2.195632159709931,Hors Paris
24002,Gare de Courbevoie,OUI,32,22,10,5,5,OUI,OUI,2025-03-13 13:01:18+00:00,"48.8993867, 2.2506506",Courbevoie,92026,0.3125,13,48.8993867,2.2506506,Hors Paris
5119,Jussieu - Guy de la Brosse,OUI,39,2,37,26,11,OUI,OUI,2025-03-13 13:01:50+00:00,"48.845665, 2.355653",Paris,75056,0.9487179487179487,13,48.845665,2.355653,5.0
33001,Victor Hugo - Magasins Généraux,OUI,34,21,13,4,9,OUI,OUI,2025-03-13 13:00:54+00:00,"48.903281401126755, 2.368072383105755",Aubervilliers,93001,0.38235294117647056,13,48.903281401126755,2.368072383105755,Hors Paris
21109,Guichet - Jean Jaurès,OUI,23,19,4,3,1,OUI,OUI,2025-03-13 12:56:33+00:00,"48.905169868129036, 2.3023840785026555",Clichy,92024,0.17391304347826086,13,48.905169868129036,2.3023840785026555,Hors Paris
41404,Carnot - Pâquerettes,OUI,23,2,21,20,1,OUI,OUI,2025-03-13 13:01:23+00:00,"48.79592939432515, 2.4261841177940373",Alfortville,94002,0.9130434782608695,13,48.79592939432515,2.4261841177940373,Hors Paris
21502,Verdun - Place Henri IV,OUI,25,6,19,14,5,OUI,OUI,2025-03-13 13:00:13+00:00,"48.870797375639214, 2.2277003154158592",Suresnes,92073,0.76,13,48.870797375639214,2.2277003154158592,Hors Paris
7009,Assemblée Nationale,OUI,75,5,70,31,39,OUI,OUI,2025-03-13 12:56:52+00:00,"48.861411014652, 2.3201214185208",Paris,75056,0.9333333333333333,13,48.861411014652,2.3201214185208,7.0
31012,Place Carnot,OUI,23,22,1,0,1,OUI,OUI,2025-03-13 13:00:15+00:00,"48.85593932186797, 2.441531717777252",Montreuil,93048,0.043478260869565216,13,48.85593932186797,2.441531717777252,Hors Paris
15122,Place Charles Vallin,OUI,26,22,4,3,1,OUI,OUI,2025-03-13 13:01:20+00:00,"48.835523812041, 2.3025986552238",Paris,75056,0.15384615384615385,13,48.835523812041,2.3025986552238,15.0
12024,Gare de Bercy,OUI,35,12,23,20,3,OUI,OUI,2025-03-13 13:00:43+00:00,"48.839794573906, 2.3826066032052",Paris,75056,0.6571428571428571,13,48.839794573906,2.3826066032052,12.0
35009,Jean Lolive - Parc Stalingrad,OUI,22,21,1,0,1,OUI,OUI,2025-03-13 12:57:54+00:00,"48.89206174403158, 2.4091735482215886",Pantin,93055,0.045454545454545456,13,48.89206174403158,2.4091735482215886,Hors Paris
35019,Anatole France - Jean Lolive,OUI,27,21,6,4,2,OUI,OUI,2025-03-13 12:59:59+00:00,"48.8949922, 2.4253764",Pantin,93055,0.2222222222222222,13,48.8949922,2.4253764,Hors Paris
19019,Petit - Manin,OUI,22,22,0,0,0,NON,NON,2025-03-13 12:56:19+00:00,"48.886506875343, 2.3938155401308",Paris,75056,0.0,13,48.886506875343,2.3938155401308,19.0
14104,Boyer-Barret - Raymond Losserand,OUI,22,20,2,0,2,OUI,OUI,2025-03-13 12:56:17+00:00,"48.83329880233322, 2.3173383995890617",Paris,75056,0.09090909090909091,13,48.83329880233322,2.3173383995890617,14.0
8055,Courcelles - Place des Ternes,OUI,28,21,7,4,3,OUI,OUI,2025-03-13 12:58:57+00:00,"48.878199928923124, 2.2992860188665043",Paris,75056,0.25,13,48.878199928923124,2.2992860188665043,8.0
20113,Piat - Parc de Belleville,OUI,21,19,2,0,2,OUI,OUI,2025-03-13 13:00:42+00:00,"48.87195626635528, 2.384981390278095",Paris,75056,0.09523809523809523,13,48.87195626635528,2.384981390278095,20.0
27002,Parc Pierre Lagravère,OUI,30,9,21,9,12,OUI,OUI,2025-03-13 13:00:25+00:00,"48.92650488131725, 2.239069678491417",Colombes,92025,0.7,13,48.92650488131725,2.239069678491417,Hors Paris
20119,Square des Saint-Simoniens,OUI,25,24,1,0,1,OUI,OUI,2025-03-13 12:58:14+00:00,"48.8701796, 2.3967273",Paris,75056,0.04,13,48.8701796,2.3967273,20.0
23701,Parvis Robert Schuman - Roger Salengro,OUI,24,15,9,2,7,OUI,OUI,2025-03-13 13:00:02+00:00,"48.812657470558754, 2.1921751275658607",Chaville,92022,0.375,13,48.812657470558754,2.1921751275658607,Hors Paris
23802,Raymond Poincaré - Allée de la Marche,OUI,22,14,8,7,1,OUI,OUI,2025-03-13 12:58:43+00:00,"48.838634069623, 2.1724102640451",Garches,92033,0.36363636363636365,13,48.838634069623,2.1724102640451,Hors Paris
17007,Navier - Epinettes,OUI,36,33,3,2,1,OUI,OUI,2025-03-13 12:54:57+00:00,"48.89587780769155, 2.3226776719093327",Paris,75056,0.08333333333333333,13,48.89587780769155,2.3226776719093327,17.0
41604,Lagny - Joffre,OUI,30,16,14,13,1,OUI,OUI,2025-03-13 13:01:24+00:00,"48.84930687084088, 2.417949736118317",Saint-Mandé,94067,0.4666666666666667,13,48.84930687084088,2.417949736118317,Hors Paris
16129,Ceinture du Lac Inferieure - Saint-Cloud,OUI,41,37,4,0,4,OUI,OUI,2025-03-13 12:56:24+00:00,"48.86218070933143, 2.2617871686816216",Paris,75056,0.0975609756097561,13,48.86218070933143,2.2617871686816216,16.0
15029,Emeriau - Place de Brazzaville,OUI,51,15,36,34,2,OUI,OUI,2025-03-13 13:01:57+00:00,"48.850785261674964, 2.2871585190296173",Paris,75056,0.7058823529411765,13,48.850785261674964,2.2871585190296173,15.0
31705,Champeaux - Gallieni,OUI,47,46,1,0,1,OUI,OUI,2025-03-13 12:56:46+00:00,"48.864459134684644, 2.4161778017878532",Bagnolet,93006,0.02127659574468085,13,48.864459134684644,2.4161778017878532,Hors Paris
17018,Parc Monceau,OUI,18,7,11,8,3,OUI,OUI,2025-03-13 12:54:17+00:00,"48.881077914129, 2.3095492646098",Paris,75056,0.6111111111111112,13,48.881077914129,2.3095492646098,17.0
6030,Assas - Vaugirard,OUI,34,13,21,6,15,OUI,OUI,2025-03-13 13:00:55+00:00,"48.848274111398, 2.3292413726449",Paris,75056,0.6176470588235294,13,48.848274111398,2.3292413726449,6.0
10005,Petites Ecuries - Faubourg Poissonnière,OUI,17,4,13,13,0,OUI,OUI,2025-03-13 13:00:35+00:00,"48.87397217237368, 2.348388757504776",Paris,75056,0.7647058823529411,13,48.87397217237368,2.348388757504776,10.0
12126,Gravelle - Route du Bac,OUI,49,42,7,5,2,OUI,OUI,2025-03-13 13:00:58+00:00,"48.824407, 2.418455",Paris,75056,0.14285714285714285,13,48.824407,2.418455,Hors Paris
92004,Nanterre - Université,OUI,19,7,12,8,4,OUI,OUI,2025-03-13 12:55:43+00:00,"48.901365, 2.212693",Nanterre,92050,0.631578947368421,13,48.901365,2.212693,Hors Paris
20036,Ménilmontant - Pelleport,OUI,31,31,0,0,0,OUI,OUI,2025-03-13 12:53:29+00:00,"48.870682633845, 2.3989596023316",Paris,75056,0.0,13,48.870682633845,2.3989596023316,20.0
5002,Sommerard - Saint-Jacques,OUI,34,2,32,25,7,OUI,OUI,2025-03-13 13:00:51+00:00,"48.850310432924466, 2.345015835298588",Paris,75056,0.9411764705882353,13,48.850310432924466,2.345015835298588,5.0
15017,Place Falguière,OUI,23,20,3,1,2,OUI,OUI,2025-03-13 13:01:34+00:00,"48.83629973941847, 2.3104464635252953",Paris,75056,0.13043478260869565,13,48.83629973941847,2.3104464635252953,15.0
15028,Grenelle - Dr Finlay,OUI,71,8,63,56,7,OUI,OUI,2025-03-13 13:01:06+00:00,"48.851315406715976, 2.2919502854347233",Paris,75056,0.8873239436619719,13,48.851315406715976,2.2919502854347233,15.0
18005,Tardieu - Chappe,OUI,16,16,0,0,0,OUI,OUI,2025-03-13 12:56:22+00:00,"48.884146759782, 2.341845408082",Paris,75056,0.0,13,48.884146759782,2.341845408082,18.0
14018,Porte d'Orléans,OUI,45,43,2,0,2,OUI,OUI,2025-03-13 13:00:48+00:00,"48.8227639, 2.3249313",Paris,75056,0.044444444444444446,13,48.8227639,2.3249313,14.0
26001,Gare d'Asnières sur Seine,OUI,21,12,9,9,0,OUI,OUI,2025-03-13 13:01:14+00:00,"48.90636459217474, 2.2835066914558415",Asnières-sur-Seine,92004,0.42857142857142855,13,48.90636459217474,2.2835066914558415,Hors Paris
31702,Pierre et Marie Curie - Julien Grimau,OUI,18,14,4,0,4,OUI,OUI,2025-03-13 12:56:13+00:00,"48.870714014863225, 2.424097023904324",Bagnolet,93006,0.2222222222222222,13,48.870714014863225,2.424097023904324,Hors Paris
18020,Francoeur - Marcadet,OUI,20,19,1,0,1,OUI,OUI,2025-03-13 13:01:49+00:00,"48.89104123261663, 2.340014585442034",Paris,75056,0.05,13,48.89104123261663,2.340014585442034,18.0
7004,Raspail - Varenne,OUI,16,7,9,2,7,OUI,OUI,2025-03-13 13:01:26+00:00,"48.853147816545, 2.3263905197382",Paris,75056,0.5625,13,48.853147816545,2.3263905197382,7.0
20136,Henri Chevreau - Couronnes,OUI,26,26,0,0,0,OUI,OUI,2025-03-13 12:57:04+00:00,"48.87033205312931, 2.388777695596218",Paris,75056,0.0,13,48.87033205312931,2.388777695596218,20.0
11114,Ledru-Rollin - Charonne,OUI,32,13,19,12,7,OUI,OUI,2025-03-13 12:59:26+00:00,"48.85345855607243, 2.3772463581947094",Paris,75056,0.59375,13,48.85345855607243,2.3772463581947094,11.0
5026,Pascal - Claude Bernard,OUI,48,19,29,23,6,OUI,OUI,2025-03-13 12:59:38+00:00,"48.839061952159746, 2.3499782010912895",Paris,75056,0.6041666666666666,13,48.839061952159746,2.3499782010912895,5.0
8012,Batignolles - Place de Clichy,OUI,46,42,4,1,3,OUI,OUI,2025-03-13 12:58:51+00:00,"48.883474535757, 2.326493114233",Paris,75056,0.08695652173913043,13,48.883474535757,2.326493114233,17.0
43006,Vignerons - Minimes,OUI,29,18,11,10,1,OUI,OUI,2025-03-13 12:58:26+00:00,"48.841486, 2.430793",Vincennes,94080,0.3793103448275862,13,48.841486,2.430793,Hors Paris
10023,Gare de l'Est - Verdun,OUI,13,9,4,1,3,OUI,OUI,2025-03-13 12:58:45+00:00,"48.876156054271, 2.3609149083206",Paris,75056,0.3076923076923077,13,48.876156054271,2.3609149083206,10.0
8102,Lamennais - Washington,OUI,25,1,24,12,12,OUI,OUI,2025-03-13 13:00:43+00:00,"48.87352990026496, 2.303444892168045",Paris,75056,0.96,13,48.87352990026496,2.303444892168045,8.0
34002,Capitaine Glarner - Gabriel Péri,OUI,24,18,6,4,2,OUI,OUI,2025-03-13 12:59:08+00:00,"48.902449900418745, 2.3304807533425724",Saint-Ouen-sur-Seine,93070,0.25,13,48.902449900418745,2.3304807533425724,Hors Paris
21013,Pierre Grenier - Pont de Billancourt,OUI,21,17,4,3,1,OUI,OUI,2025-03-13 12:53:08+00:00,"48.8258020742942, 2.2487989068031315",Boulogne-Billancourt,92012,0.19047619047619047,13,48.8258020742942,2.2487989068031315,Hors Paris
23002,Pont de Levallois-bécon,OUI,49,16,33,17,16,OUI,OUI,2025-03-13 13:01:31+00:00,"48.8984179, 2.2791311",Levallois-Perret,92044,0.673469387755102,13,48.8984179,2.2791311,Hors Paris
42503,Vladimir Ilitch Lénine - Andrée Chedid,OUI,31,31,0,0,0,OUI,OUI,2025-03-13 12:59:53+00:00,"48.813240124373, 2.3319716067039",Gentilly,94037,0.0,13,48.813240124373,2.3319716067039,Hors Paris
11101,Charles Delescluze,OUI,48,21,27,26,1,OUI,OUI,2025-03-13 13:00:44+00:00,"48.85242200848887, 2.380632497370243",Paris,75056,0.5625,13,48.85242200848887,2.380632497370243,11.0
21111,Professeur René Leriche - Général Leclerc,OUI,50,35,15,13,2,OUI,OUI,2025-03-13 12:57:20+00:00,"48.90782845483013, 2.307887971401215",Clichy,92024,0.3,13,48.90782845483013,2.307887971401215,Hors Paris
15055,Vasco de Gama,OUI,54,21,33,26,7,OUI,OUI,2025-03-13 13:00:39+00:00,"48.83671783466264, 2.283664085650799",Paris,75056,0.6111111111111112,13,48.83671783466264,2.283664085650799,15.0
2010,Uzès - Montmartre,OUI,26,0,26,13,13,OUI,OUI,2025-03-13 13:00:02+00:00,"48.870790980240706, 2.3431010171771054",Paris,75056,1.0,13,48.870790980240706,2.3431010171771054,2.0
14130,Jonquoy - Didot,OUI,30,26,4,0,4,OUI,OUI,2025-03-13 12:58:53+00:00,"48.82890454823947, 2.31648076325655",Paris,75056,0.13333333333333333,13,48.82890454823947,2.31648076325655,14.0
5116,Place Valhubert,OUI,51,1,50,45,5,OUI,OUI,2025-03-13 12:59:49+00:00,"48.844182577315, 2.3640366643667",Paris,75056,0.9803921568627451,13,48.844182577315,2.3640366643667,5.0
41207,Place du Général de Gaulle,OUI,28,15,13,0,13,OUI,OUI,2025-03-13 13:00:59+00:00,"48.8525288, 2.4877332",Fontenay-sous-Bois,94033,0.4642857142857143,13,48.8525288,2.4877332,Hors Paris
7006,Quai Voltaire,OUI,31,2,29,27,2,OUI,OUI,2025-03-13 13:01:13+00:00,"48.858942986179, 2.3314182047146",Paris,75056,0.9354838709677419,13,48.858942986179,2.3314182047146,7.0
12011,Charenton - Place du Col Bourgoin,OUI,34,28,6,6,0,OUI,OUI,2025-03-13 13:00:22+00:00,"48.844867319554, 2.3825789350545",Paris,75056,0.17647058823529413,13,48.844867319554,2.3825789350545,12.0
7014,Saint-François-Xavier,OUI,42,4,38,26,12,OUI,OUI,2025-03-13 13:00:42+00:00,"48.85154484769, 2.3146149516106",Paris,75056,0.9047619047619048,13,48.85154484769,2.3146149516106,7.0
21308,Bara - Henri Farman,OUI,58,3,55,34,21,OUI,OUI,2025-03-13 13:00:46+00:00,"48.833218027457846, 2.2677567601203923",Issy-les-Moulineaux,92040,0.9482758620689655,13,48.833218027457846,2.2677567601203923,Hors Paris
20040,Parc de Belleville - Julien Lacroix,OUI,26,24,2,1,1,OUI,OUI,2025-03-13 12:56:59+00:00,"48.8703459, 2.3842214",Paris,75056,0.07692307692307693,13,48.8703459,2.3842214,20.0
12032,Porte Dorée,OUI,35,10,25,19,6,OUI,OUI,2025-03-13 13:01:47+00:00,"48.8354337, 2.4077132",Paris,75056,0.7142857142857143,13,48.8354337,2.4077132,12.0
17017,Gare de Pont-Cardinet,OUI,31,26,5,0,5,OUI,OUI,2025-03-13 13:00:33+00:00,"48.88713901475306, 2.314494143994255",Paris,75056,0.16129032258064516,13,48.88713901475306,2.314494143994255,17.0
6018,Michelet - Assas,OUI,16,2,14,4,10,OUI,OUI,2025-03-13 12:58:15+00:00,"48.842741502832, 2.3350211977959",Paris,75056,0.875,13,48.842741502832,2.3350211977959,6.0
13026,Place Jean Delay,OUI,33,32,1,0,1,OUI,OUI,2025-03-13 13:00:50+00:00,"48.823316, 2.354336",Paris,75056,0.030303030303030304,13,48.823316,2.354336,13.0
31019,Vincennes - Douy-Delcupe,OUI,37,32,5,0,5,OUI,OUI,2025-03-13 12:56:35+00:00,"48.85493692155721, 2.436049282550812",Montreuil,93048,0.13513513513513514,13,48.85493692155721,2.436049282550812,Hors Paris
14139,Pierre Larousse - Raymond Losserand,OUI,30,29,1,0,1,OUI,OUI,2025-03-13 12:59:22+00:00,"48.83059564231877, 2.3119183257222176",Paris,75056,0.03333333333333333,13,48.83059564231877,2.3119183257222176,14.0
44012,Génie - Mozart,OUI,18,18,0,0,0,OUI,OUI,2025-03-13 12:57:45+00:00,"48.794902381218904, 2.3734183609485626",Vitry-sur-Seine,94081,0.0,13,48.794902381218904,2.3734183609485626,Hors Paris
13102,Pitié-Salpêtrière,OUI,49,13,36,18,18,OUI,OUI,2025-03-13 13:01:29+00:00,"48.83748810318667, 2.365213818848133",Paris,75056,0.7346938775510204,13,48.83748810318667,2.365213818848133,13.0
31016,Lucie Aubrac - Franklin,OUI,35,31,4,2,2,OUI,OUI,2025-03-13 13:01:36+00:00,"48.86223916006812, 2.4435862898826604",Montreuil,93048,0.11428571428571428,13,48.86223916006812,2.4435862898826604,Hors Paris
10015,Lucien Sampaix - Récollets,OUI,41,37,4,1,3,OUI,OUI,2025-03-13 12:59:31+00:00,"48.874330377560476, 2.3621229082345963",Paris,75056,0.0975609756097561,13,48.874330377560476,2.3621229082345963,10.0
22101,Gare Routière de Saint Cloud,OUI,29,6,23,16,7,OUI,OUI,2025-03-13 13:01:01+00:00,"48.84288183896324, 2.222245037555695",Saint-Cloud,92064,0.7931034482758621,13,48.84288183896324,2.222245037555695,Hors Paris
19037,Belleville - Porte des Lilas,OUI,29,27,2,0,2,OUI,OUI,2025-03-13 12:54:54+00:00,"48.87660391892763, 2.404769691129476",Paris,75056,0.06896551724137931,13,48.87660391892763,2.404769691129476,20.0
13016,Primo Levi - Frigos,OUI,33,0,33,24,9,OUI,OUI,2025-03-13 13:01:57+00:00,"48.83094844846017, 2.37965351592796",Paris,75056,1.0,13,48.83094844846017,2.37965351592796,13.0
6103,Mézières - Rennes,OUI,53,46,7,5,2,OUI,OUI,2025-03-13 13:00:16+00:00,"48.85023459321703, 2.3303819820284843",Paris,75056,0.1320754716981132,13,48.85023459321703,2.3303819820284843,6.0
13043,Dunois - Clisson,OUI,50,43,7,2,5,OUI,OUI,2025-03-13 13:01:08+00:00,"48.832294, 2.3674523",Paris,75056,0.14,13,48.832294,2.3674523,13.0
15038,Place Adolphe Cherioux - Vaugirard,OUI,62,53,9,2,7,OUI,OUI,2025-03-13 12:58:46+00:00,"48.83959442800459, 2.3010657727718353",Paris,75056,0.14516129032258066,13,48.83959442800459,2.3010657727718353,15.0
8051,Batignolles - Rome,OUI,11,8,3,0,3,OUI,OUI,2025-03-13 12:59:09+00:00,"48.881823370566806, 2.3202589899301524",Paris,75056,0.2727272727272727,13,48.881823370566806,2.3202589899301524,8.0
21032,Sèvres-Gallieni,OUI,25,0,25,19,6,OUI,OUI,2025-03-13 13:01:17+00:00,"48.837809408957, 2.2281519323587",Boulogne-Billancourt,92012,1.0,13,48.837809408957,2.2281519323587,Hors Paris
9115,Milton - Manuel,OUI,21,18,3,0,3,OUI,OUI,2025-03-13 13:01:22+00:00,"48.878249, 2.341181",Paris,75056,0.14285714285714285,13,48.878249,2.341181,9.0
20021,Indre - Prairies,OUI,38,38,0,0,0,OUI,OUI,2025-03-13 12:58:01+00:00,"48.86254398506782, 2.403290458023548",Paris,75056,0.0,13,48.86254398506782,2.403290458023548,20.0
22001,Château - Bineau,OUI,21,3,18,9,9,OUI,OUI,2025-03-13 13:01:54+00:00,"48.890404028589806, 2.270106375217438",Neuilly-sur-Seine,92051,0.8571428571428571,13,48.890404028589806,2.270106375217438,Hors Paris
7005,Raspail - Bac,OUI,51,4,47,30,17,OUI,OUI,2025-03-13 12:58:55+00:00,"48.855628721101, 2.3256602883339",Paris,75056,0.9215686274509803,13,48.855628721101,2.3256602883339,7.0
20027,Porte de Ménilmontant,OUI,15,15,0,0,0,OUI,OUI,2025-03-13 12:58:50+00:00,"48.8691543609174, 2.40932246879487",Paris,75056,0.0,13,48.8691543609174,2.40932246879487,20.0
21019,Edouard Vaillant - Paul-Adolphe Souriau,OUI,26,0,26,19,7,OUI,OUI,2025-03-13 13:00:27+00:00,"48.834845858829, 2.2479459643364",Boulogne-Billancourt,92012,1.0,13,48.834845858829,2.2479459643364,Hors Paris
9023,Laffitte - Italiens,OUI,31,0,31,17,14,OUI,OUI,2025-03-13 12:58:49+00:00,"48.871815737396, 2.3372015478451",Paris,75056,1.0,13,48.871815737396,2.3372015478451,9.0
21105,Morice - Général Leclerc,OUI,25,22,3,3,0,OUI,OUI,2025-03-13 12:58:05+00:00,"48.90245471981591, 2.3128929734230046",Clichy,92024,0.12,13,48.90245471981591,2.3128929734230046,Hors Paris
14122,Colonel Monteil - Brune,OUI,19,18,1,1,0,OUI,OUI,2025-03-13 12:57:14+00:00,"48.82650293311, 2.3092747998272",Paris,75056,0.05263157894736842,13,48.82650293311,2.3092747998272,14.0
19109,Tanger - Place du Maroc,OUI,19,19,0,0,0,OUI,OUI,2025-03-13 12:55:53+00:00,"48.8862524447104, 2.3689296841621403",Paris,75056,0.0,13,48.8862524447104,2.3689296841621403,19.0
17047,Courcelles - Pierre Demours,OUI,26,7,19,9,10,OUI,OUI,2025-03-13 13:01:21+00:00,"48.883769733273496, 2.29858466343129",Paris,75056,0.7307692307692307,13,48.883769733273496,2.29858466343129,17.0
32014,Place du Cornillon - Stade de France,OUI,33,2,31,20,11,OUI,OUI,2025-03-13 13:01:56+00:00,"48.92540695835961, 2.3644426837563515",Saint-Denis,93066,0.9393939393939394,13,48.92540695835961,2.3644426837563515,Hors Paris
6016,Danton - Serpente,OUI,21,1,20,19,1,OUI,OUI,2025-03-13 12:58:39+00:00,"48.852297362582, 2.3414132371545",Paris,75056,0.9523809523809523,13,48.852297362582,2.3414132371545,6.0
18032,Porte de Clignancourt.,OUI,55,53,2,0,2,OUI,OUI,2025-03-13 12:58:55+00:00,"48.897488, 2.343996",Paris,75056,0.03636363636363636,13,48.897488,2.343996,18.0
41204,République - Danton,OUI,19,18,1,0,1,OUI,OUI,2025-03-13 12:52:56+00:00,"48.85249172181667, 2.462034523487091",Fontenay-sous-Bois,94033,0.05263157894736842,13,48.85249172181667,2.462034523487091,Hors Paris
17124,Porte de Saint-Ouen - Henri Huchard,OUI,26,7,19,16,3,OUI,OUI,2025-03-13 12:54:48+00:00,"48.898708366365064, 2.3295360803604126",Paris,75056,0.7307692307692307,13,48.898708366365064,2.3295360803604126,18.0
19009,Cité des Sciences et de l'Industrie,OUI,27,18,9,4,5,OUI,OUI,2025-03-13 12:59:34+00:00,"48.89659571178903, 2.384599149227142",Paris,75056,0.3333333333333333,13,48.89659571178903,2.384599149227142,19.0
17027,Place du Maréchal Juin - Péreire,OUI,44,21,23,19,4,OUI,OUI,2025-03-13 13:01:03+00:00,"48.885263, 2.298286",Paris,75056,0.5227272727272727,13,48.885263,2.298286,17.0
18109,Pajol - Riquet,OUI,46,40,6,3,3,OUI,OUI,2025-03-13 13:00:38+00:00,"48.88960028134536, 2.3628534749150276",Paris,75056,0.13043478260869565,13,48.88960028134536,2.3628534749150276,18.0
51003,Hôtel de Ville d'Argenteuil,OUI,29,12,17,11,6,OUI,OUI,2025-03-13 12:54:45+00:00,"48.946504, 2.2496396",Argenteuil,95018,0.5862068965517241,13,48.946504,2.2496396,Hors Paris
19038,Lassus - Delouvain,OUI,19,19,0,0,0,OUI,OUI,2025-03-13 12:59:09+00:00,"48.8755044846, 2.3890327325519",Paris,75056,0.0,13,48.8755044846,2.3890327325519,19.0
2009,Filles Saint-Thomas - Place de la Bourse,OUI,58,3,55,23,32,OUI,OUI,2025-03-13 13:01:50+00:00,"48.868899890853, 2.3397543845203",Paris,75056,0.9482758620689655,13,48.868899890853,2.3397543845203,2.0
21703,Square du Carrefour de l'Insurrection,OUI,20,19,1,0,1,OUI,OUI,2025-03-13 12:59:46+00:00,"48.820864559770676, 2.291113436222077",Vanves,92075,0.05,13,48.820864559770676,2.291113436222077,Hors Paris
44102,Verdun - Adrien Damalix,OUI,26,16,10,7,3,OUI,OUI,2025-03-13 13:00:44+00:00,"48.8222334178559, 2.4215328320860863",Saint-Maurice,94069,0.38461538461538464,13,48.8222334178559,2.4215328320860863,Hors Paris
20118,Orteaux - Mouraud,OUI,24,21,3,0,3,OUI,OUI,2025-03-13 12:59:36+00:00,"48.85558642847872, 2.408762907764669",Paris,75056,0.125,13,48.85558642847872,2.408762907764669,20.0
19039,Edouard Pailleron - Simon Bolivar,OUI,23,23,0,0,0,OUI,OUI,2025-03-13 12:59:12+00:00,"48.87979886049996, 2.374839261174202",Paris,75056,0.0,13,48.87979886049996,2.374839261174202,19.0
16021,François Ponsard - La Muette,OUI,23,21,2,0,2,OUI,OUI,2025-03-13 12:57:09+00:00,"48.8583666, 2.2744515",Paris,75056,0.08695652173913043,13,48.8583666,2.2744515,16.0
16032,Eglise d'Auteuil,OUI,20,16,4,3,1,OUI,OUI,2025-03-13 12:57:57+00:00,"48.84749841771691, 2.26848387135299",Paris,75056,0.2,13,48.84749841771691,2.26848387135299,16.0
9031,Provence - Chaussée d'Antin,OUI,25,7,18,10,8,OUI,OUI,2025-03-13 12:59:17+00:00,"48.87428447542072, 2.332976511564311",Paris,75056,0.72,13,48.87428447542072,2.332976511564311,9.0
21003,Jean Jaurès - Jean Baptiste Clément,OUI,39,26,13,6,7,OUI,OUI,2025-03-13 13:01:56+00:00,"48.84576261454011, 2.2369650006294255",Boulogne-Billancourt,92012,0.3333333333333333,13,48.84576261454011,2.2369650006294255,Hors Paris
14002,Edgar Quinet - Raspail,OUI,44,36,8,0,8,OUI,OUI,2025-03-13 12:59:43+00:00,"48.83940266673835, 2.32971478253603",Paris,75056,0.18181818181818182,13,48.83940266673835,2.32971478253603,14.0
18025,Mairie du 18ème,OUI,40,36,4,0,4,OUI,OUI,2025-03-13 13:01:53+00:00,"48.892939296937605, 2.3445510864257812",Paris,75056,0.1,13,48.892939296937605,2.3445510864257812,18.0
15035,Place Etienne Pernet,OUI,43,18,25,25,0,OUI,OUI,2025-03-13 13:01:08+00:00,"48.84243457133779, 2.2921819612383847",Paris,75056,0.5813953488372093,13,48.84243457133779,2.2921819612383847,15.0
17122,Bridaine - Lamandé,OUI,28,25,3,1,2,OUI,OUI,2025-03-13 13:00:38+00:00,"48.8862074, 2.3206239",Paris,75056,0.10714285714285714,13,48.8862074,2.3206239,17.0
18049,Porte d'Aubervilliers,OUI,53,46,7,5,2,OUI,OUI,2025-03-13 13:00:27+00:00,"48.89859661942376, 2.3689722642302513",Paris,75056,0.1320754716981132,13,48.89859661942376,2.3689722642302513,18.0
16123,Mahatma Gandhi,OUI,24,4,20,14,6,OUI,OUI,2025-03-13 13:01:29+00:00,"48.876356, 2.264205",Paris,75056,0.8333333333333334,13,48.876356,2.264205,16.0
10020,Chabrol - d'Hauteville,OUI,9,4,5,3,2,OUI,OUI,2025-03-13 13:00:43+00:00,"48.877018388033, 2.3513179644942",Paris,75056,0.5555555555555556,13,48.877018388033,2.3513179644942,10.0
31007,Paris - Désiré Préaux,OUI,44,34,10,3,7,OUI,OUI,2025-03-13 12:59:33+00:00,"48.85742876694898, 2.4323049187660217",Montreuil,93048,0.22727272727272727,13,48.85742876694898,2.4323049187660217,Hors Paris
18113,Lepic - Armée d'Orient,OUI,24,22,2,0,2,OUI,OUI,2025-03-13 12:54:19+00:00,"48.887536403814, 2.3343077301979",Paris,75056,0.08333333333333333,13,48.887536403814,2.3343077301979,18.0
15108,Lourmel - Marie Skobtsov,OUI,21,13,8,6,2,OUI,OUI,2025-03-13 13:01:55+00:00,"48.844974, 2.287283",Paris,75056,0.38095238095238093,13,48.844974,2.287283,15.0
19040,Belleville - Télégraphe,OUI,40,37,3,0,3,OUI,OUI,2025-03-13 12:58:20+00:00,"48.8756045, 2.3995549",Paris,75056,0.075,13,48.8756045,2.3995549,19.0
11041,Square Saint-Ambroise,OUI,39,4,35,30,5,OUI,OUI,2025-03-13 13:01:07+00:00,"48.860934, 2.375841",Paris,75056,0.8974358974358975,13,48.860934,2.375841,11.0
17046,Mac-Mahon - Brey,OUI,24,18,6,3,3,OUI,OUI,2025-03-13 12:59:51+00:00,"48.877532084130166, 2.294512536052928",Paris,75056,0.25,13,48.877532084130166,2.294512536052928,17.0
